,path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,teo_Xdist,teo_Ydist,teo_point_vel,Energy
532,166,2,88,164.0,1.4142135623730951,-1,-1,0.016070608663330627,9580771.596384035
533,166,1,90,174.5,2.23606797749979,-2,-1,0.024845199749997663,17426002.40800006
534,166,0,123,244.60003662109366,7.6157731058639095,7,3,0.06191685451921877,23775965.46353156
535,167,4,64,123.04998779296876,1.4142135623730951,1,-1,0.022097086912079608,10099178.126713803
536,167,3,93,182.04998779296875,2.23606797749979,-2,-1,0.024043741693546127,61524571.887824595
537,167,2,110,208.1000061035156,4.123105625617661,4,1,0.037482778414706014,33588031.27778306
538,167,1,80,152.4000244140625,2.23606797749979,-1,-2,0.02795084971874737,14019128.265328165
539,168,2,114,219.80003356933602,2.23606797749979,2,-1,0.019614631381577104,37451533.59055492
540,168,1,118,224.5000305175781,2.23606797749979,-1,-2,0.018949728622879573,38029725.52323075
541,168,0,123,248.95001220703125,2.0,0,2,0.016260162601626018,21634419.71237017
542,169,1,93,184.79998779296875,2.23606797749979,-2,-1,0.024043741693546127,30454194.33498821
543,169,0,102,202.04998779296875,3.6055512754639887,3,-2,0.03534854191631362,32205618.497795414
544,170,2,128,255.1499938964844,4.123105625617661,4,1,0.032211762700137966,85716803.55837466
545,170,1,122,246.85006713867188,1.4142135623730951,-1,-1,0.011591914445681108,63503310.14379921
546,170,0,79,159.8499755859375,2.23606797749979,-2,1,0.02830465794303532,6512941.7342311
547,171,3,96,193.7000274658203,9.219544457292887,-2,-9,0.09603692143013423,12226163.73467778
548,171,2,92,188.34994506835938,8.0,0,8,0.08695652173913042,17212120.697171167
549,171,1,122,252.60003662109366,1.4142135623730951,-1,-1,0.011591914445681108,183677131.86170995
550,171,0,116,241.4000244140625,2.0,-2,0,0.017241379310344827,84216029.90158272
551,172,2,87,182.90000915527344,13.152946437965904,-2,13,0.1511832923904127,27266810.19658541
552,172,1,125,262.14999389648443,8.246211251235321,-8,-2,0.06596969000988256,16830706.894829843
553,172,0,126,255.1500244140625,10.0,10,0,0.07936507936507936,16503738.722592667
554,173,1,79,166.9499969482422,0.0,0,0,0.0,147585141.4937116
555,173,0,98,198.8500061035156,1.4142135623730951,-1,-1,0.014430750636460156,25735303.67740964
556,174,2,89,190.0,12.16552506059644,-2,-12,0.1366912928156903,9238802.250828017
557,174,1,124,258.85000610351557,18.439088914585774,12,14,0.1487023299563369,51455646.35966351
558,174,0,101,209.20001220703125,1.0,-1,0,0.0099009900990099,35718707.22416567
559,175,2,141,292.10003662109375,2.8284271247461903,-2,-2,0.020059766842171558,44515009.798068464
560,175,1,65,133.99996948242188,4.47213595499958,2,-4,0.06880209161537815,6596037.700878991
561,175,0,116,232.85003662109366,1.0,0,-1,0.008620689655172414,18027825.660435524
562,176,2,95,200.44998168945312,5.385164807134505,5,2,0.05668594533825794,53933690.48916742
563,176,1,109,226.34991455078125,2.0,0,-2,0.01834862385321101,39246645.67099215
564,176,0,143,302.64996337890625,2.8284271247461903,-2,-2,0.01977921066256077,38444900.44785866
565,177,3,76,160.25,4.123105625617661,-1,4,0.054251389810758686,10839481.076919537
566,177,2,84,175.1500244140625,3.1622776601683795,-1,-3,0.03764616262105214,15957688.29370712
567,177,1,110,231.4500732421875,3.1622776601683795,1,3,0.02874797872880345,16841521.781116232
568,177,0,112,238.300048828125,2.8284271247461903,-2,-2,0.02525381361380527,33747714.03469913
569,178,2,122,257.89996337890625,5.830951894845301,3,5,0.0477946876626664,36750731.69206925
570,178,1,84,176.5499267578125,7.810249675906653,-5,-6,0.09297916280841256,13115424.226914344
571,178,0,79,158.20001220703125,11.31370849898476,8,8,0.14321149998714888,7453159.735841757
572,179,2,85,176.0,2.23606797749979,-1,-2,0.026306682088232818,13459192.944103947
573,179,1,112,241.19998168945312,0.0,0,0,0.0,43668970.54415733
574,179,0,62,134.45001220703122,1.0,-1,0,0.016129032258064516,16958243.212966528
575,180,4,97,201.79998779296875,1.0,0,-1,0.010309278350515464,14790136.08117225
576,180,3,62,129.54998779296878,1.4142135623730951,-1,1,0.022809896167307987,18905352.72262369
577,180,2,105,216.65008544921875,2.8284271247461903,2,-2,0.026937401188058957,12789663.163208973
578,180,1,99,191.14996337890625,3.1622776601683795,-1,3,0.03194219858755939,6260929.413679643
579,180,0,84,178.64996337890625,2.0,0,-2,0.023809523809523808,8014369.9173635375
580,181,3,131,275.25,1.4142135623730951,-1,-1,0.010795523376893856,30018031.68964329
581,181,2,83,168.60003662109375,2.23606797749979,-2,-1,0.026940578042166145,8178627.96344732
582,181,1,96,204.14996337890625,4.123105625617661,-1,4,0.0429490169335173,61038903.20193331
583,181,0,105,225.2999267578125,4.242640687119285,3,-3,0.04040610178208843,44162106.01208879
584,182,1,141,299.6499938964844,2.0,0,-2,0.014184397163120569,44498889.35039032
585,182,0,144,293.4499816894531,2.23606797749979,-1,-2,0.01552824984374854,22717576.05112584
586,183,1,78,174.20001220703125,2.0,-2,0,0.02564102564102564,21925313.7213223
587,183,0,138,305.60003662109375,1.4142135623730951,-1,-1,0.01024792436502243,20016818.171324223
588,184,1,122,263.39996337890625,16.643316977093242,14,-9,0.13642063095978066,52132301.09555448
589,184,0,100,224.5,9.0,0,9,0.09,24963045.67100777
590,185,2,124,276.7499389648437,8.246211251235321,8,-2,0.06650170363899452,110639946.07801682
591,185,1,135,291.7000732421875,2.0,0,-2,0.014814814814814815,27118004.23599876
592,185,0,83,184.9000244140625,1.4142135623730951,-1,-1,0.017038717618952953,50748954.57019651
593,186,4,71,148.70004272460938,2.23606797749979,-1,-2,0.031493915176053384,9248439.414115053
594,186,3,62,123.60000610351562,1.0,-1,0,0.016129032258064516,8779826.524922237
595,186,2,81,171.550048828125,1.4142135623730951,-1,-1,0.017459426695964137,11195375.465271067
596,186,1,69,150.50006103515625,2.8284271247461903,-2,-2,0.04099169746008972,51724385.57129288
597,186,0,112,243.60009765625,5.385164807134505,5,2,0.0480818286351295,28182927.29015871
598,187,1,121,258.94998168945307,0.0,0,0,0.0,25658634.161116555
599,187,0,134,301.9499206542969,1.4142135623730951,-1,-1,0.010553832555023098,80396174.785906
600,188,1,144,324.75,13.0,0,-13,0.09027777777777778,15783338.687563347
601,188,0,141,313.6000061035156,14.31782106327635,-3,14,0.10154483023600253,13079248.975223828
602,189,1,142,313.6500244140625,3.6055512754639887,2,3,0.02539120616523936,28954638.89260623
603,189,0,108,235.1500244140625,4.123105625617661,-1,-4,0.03817690394090426,22627183.500743084
604,190,3,103,220.5,3.6055512754639887,-3,2,0.035005352188970766,31543069.868123267
605,190,2,114,260.300048828125,6.0,6,0,0.05263157894736842,118905638.07256682
606,190,1,112,241.84994506835938,2.0,-2,0,0.017857142857142856,51486570.30108275
607,190,0,81,179.79998779296875,1.4142135623730951,-1,-1,0.017459426695964137,17962116.12807192
608,191,3,81,177.50003051757812,2.0,0,-2,0.02469135802469136,36279752.03366333
609,191,2,60,131.3499755859375,2.8284271247461903,-2,2,0.047140452079103175,18089899.87528196
610,191,1,146,319.89996337890625,3.1622776601683795,3,-1,0.021659436028550545,20550683.77683013
611,191,0,104,217.7000732421875,1.4142135623730951,-1,1,0.01359820733051053,8362229.806830969
612,192,3,128,269.44998168945307,3.6055512754639887,3,-2,0.02816836933956241,16994659.92800458
613,192,2,74,163.5,1.0,-1,0,0.013513513513513514,37428503.50155466
614,192,1,105,232.1499328613281,2.23606797749979,-2,-1,0.021295885499998002,23491311.61839097
615,192,0,144,319.39996337890625,2.8284271247461903,2,2,0.019641855032959656,20123139.56982372
616,193,4,127,273.39996337890625,1.0,0,-1,0.007874015748031496,35444579.62370149
617,193,3,70,143.14993286132812,0.0,0,0,0.0,9491208.856128177
618,193,1,88,180.449951171875,2.0,2,0,0.022727272727272728,6415400.767216028
619,193,0,82,178.0499267578125,1.0,-1,0,0.012195121951219513,27129420.930018645
620,194,3,88,196.7999725341797,14.560219778561034,4,14,0.1654570429381936,28571238.441103186
621,194,2,98,226.9000244140625,2.8284271247461903,-2,-2,0.028861501272920313,27102120.89671945
622,194,1,81,177.60003662109375,2.23606797749979,1,-2,0.02760577749999741,34065526.133820705
623,194,0,89,202.95001220703125,2.8284271247461903,-2,-2,0.03178008005332798,25722586.372160494
624,195,2,62,142.50001525878906,6.324555320336759,6,-2,0.10200895677962514,65003396.94033865
625,195,1,85,193.79998779296875,2.8284271247461903,-2,2,0.03327561323230812,50140821.05733948
626,195,0,136,310.9000244140625,3.1622776601683795,-1,-3,0.023252041618885142,72041613.66124777
627,196,1,138,314.6999816894531,4.47213595499958,-4,-2,0.03240678228260565,28051952.201791666
628,196,0,90,209.39996337890625,1.4142135623730951,-1,-1,0.015713484026367724,64228630.66552556
629,197,2,134,302.35003662109375,2.8284271247461903,2,-2,0.0211076651100462,27702732.75052455
630,197,1,89,205.2999267578125,2.23606797749979,-1,-2,0.025124359297750448,11333539.897436142
631,197,0,64,146.95001220703125,3.1622776601683795,-3,-1,0.04941058844013093,15490120.269125707
632,198,3,130,298.54998779296875,5.830951894845301,-5,-3,0.044853476114194615,70617791.11701386
633,198,2,103,237.70001220703125,6.4031242374328485,5,4,0.06216625473235776,44858168.2163104
634,198,1,65,146.8499755859375,6.708203932499369,-6,-3,0.10320313742306722,27572496.49074057
635,198,0,90,204.35003662109366,8.06225774829855,7,4,0.08958064164776165,25607347.79925395
636,199,3,84,186.19998168945312,4.123105625617661,-1,4,0.04908459078116263,24746276.89607431
637,199,2,60,134.19998168945312,2.0,-2,0,0.03333333333333333,8600678.678516943
638,199,1,79,181.449951171875,4.0,4,0,0.05063291139240506,21843379.15864038
639,199,0,127,277.4500732421875,2.8284271247461903,-2,-2,0.022271079722410943,21911110.814460825
640,200,4,92,205.90000915527344,3.6055512754639887,-2,-3,0.039190774733304234,27316797.03226501
641,200,3,101,234.19998168945312,5.385164807134505,-2,5,0.053318463436975286,66489688.1354792
642,200,2,135,311.45001220703125,4.47213595499958,4,-2,0.03312693299999689,30303508.706306204
643,200,1,77,179.74993896484375,2.23606797749979,-2,-1,0.029039843863633636,28086084.520919103
644,201,3,123,280.25003051757807,1.0,-1,0,0.008130081300813009,41427911.35832501
645,201,2,99,211.449951171875,1.0,-1,0,0.010101010101010102,14411731.039889952
646,201,1,73,155.10003662109375,2.23606797749979,-2,-1,0.030631068184928632,10337134.415446436
647,201,0,95,215.20001220703125,1.0,-1,0,0.010526315789473684,9346038.615704287
648,202,2,149,344.75,9.219544457292887,-9,-2,0.0618761372972677,171989692.23862115
649,202,1,134,313.49993896484375,10.198039027185569,-2,10,0.0761047688595938,178407530.50573018
650,202,0,134,315.95013427734375,14.142135623730953,14,-2,0.10553832555023096,112111201.04134452
651,203,4,116,272.29998779296875,2.0,0,-2,0.017241379310344827,14944647.24587448
652,203,3,76,177.0,7.280109889280517,-2,-7,0.09579091959579628,7585024.502573012
653,203,2,105,236.050048828125,7.0,0,7,0.06666666666666668,5868472.942051957
654,203,1,60,141.449951171875,11.180339887498945,-11,-2,0.18633899812498247,3816230.2197210733
655,203,0,101,236.9500732421875,10.0,10,0,0.099009900990099,6647850.821368657
656,204,2,141,332.2999572753906,9.055385138137416,-1,9,0.06422258963218026,16259256.768056933
657,204,1,76,175.04998779296875,3.1622776601683795,-3,-1,0.041608916581162884,30144718.55399597
658,204,0,99,216.14996337890625,15.652475842498527,14,-7,0.15810581659089426,14034596.294641022
659,205,2,93,217.8999938964844,6.4031242374328485,4,-5,0.06885079825196612,34063428.99721033
660,205,1,73,163.6500244140625,7.071067811865476,-1,7,0.0968639426282942,21064577.59235262
661,205,0,132,302.50006103515625,1.4142135623730951,-1,-1,0.010713739108887085,11705260.517777422
662,206,3,129,2014.2999267578125,2.0,-2,0,0.015503875968992246,699799852.2944312
663,1,11,42,42.0,2.0,-2,0,0.047619047619047616,449643382.2796373
664,1,10,45,44.099945068359375,2.0,2,0,0.04444444444444445,704393332.8330477
665,1,9,57,54.29998779296875,1.4142135623730951,-1,-1,0.024810764252159563,58303022.96076354
666,1,8,60,57.60000610351562,1.4142135623730951,1,1,0.023570226039551587,16992409.304179706
667,1,7,77,75.1500244140625,1.4142135623730951,-1,-1,0.018366409900949288,86263777.25817922
668,1,6,56,53.54998779296875,0.0,0,0,0.0,25467132.41826461
669,1,5,77,71.39996337890625,1.4142135623730951,1,1,0.018366409900949288,15549173.121079056
670,1,3,53,49.300048828125,4.123105625617661,-1,4,0.07779444576637096,9929379.270192323
671,1,2,63,58.70001220703125,2.0,0,-2,0.031746031746031744,12626246.81546399
672,1,1,40,36.9000244140625,2.23606797749979,-1,-2,0.05590169943749475,6796106.096458115
673,1,0,62,59.04998779296875,9.219544457292887,7,6,0.1487023299563369,36127037.040619455
674,2,8,79,75.24999237060547,2.0,-2,0,0.02531645569620253,34944073.13032548
675,2,7,57,55.0,2.23606797749979,-2,-1,0.039229262763154214,59886350.08242282
676,2,6,61,55.90000915527344,4.47213595499958,4,-2,0.07331370418032097,427410014.13448
677,2,5,69,65.54998779296875,4.0,0,4,0.05797101449275361,44988825.42901247
678,2,4,57,55.80001831054688,2.23606797749979,-2,-1,0.039229262763154214,17704645.395860616
679,2,3,61,59.35000610351562,1.0,0,-1,0.016393442622950817,134141642.07374685
680,2,2,55,52.70004272460938,2.23606797749979,-1,-2,0.040655781409087086,88165984.09812626
681,2,1,40,38.1500244140625,2.23606797749979,1,2,0.05590169943749475,28598734.61628533
682,2,0,68,65.050048828125,2.0,-2,0,0.029411764705882356,39955111.12934424
683,3,7,51,48.849998474121094,2.0,0,-2,0.0392156862745098,46847318.37085019
684,3,6,44,42.84999084472656,4.123105625617661,-1,4,0.093706946036765,21162108.27441545
685,3,5,59,56.79998779296875,2.8284271247461903,2,-2,0.047939442792308315,18990778.59260246
686,3,4,70,67.89999389648439,2.23606797749979,-1,-2,0.031943828249997,44403737.64536423
687,3,3,52,50.85000610351562,3.1622776601683795,1,3,0.06081303192631499,21968921.365261536
688,3,2,51,48.45001220703125,2.0,-2,0,0.0392156862745098,7900505.850170348
689,3,1,63,58.94998168945313,4.123105625617661,4,-1,0.06544612104155016,13637411.067621052
690,3,0,70,67.14999389648439,1.0,0,-1,0.014285714285714284,41004483.44682963
691,4,6,48,45.29999923706055,1.0,-1,0,0.02083333333333333,19480114.96407457
692,4,5,60,53.9000015258789,1.0,0,-1,0.016666666666666666,12202192.39017345
693,4,4,61,54.55000305175781,1.0,0,1,0.016393442622950817,8507489.784266114
694,4,3,44,39.94999694824219,2.23606797749979,-1,-2,0.05081972676135886,9133684.553111816
695,4,2,78,75.75,2.23606797749979,1,2,0.028667538173074224,89973322.4439359
696,4,1,47,43.95001220703125,2.8284271247461903,-2,-2,0.060179300526514684,42672045.66875077
697,4,0,63,61.05001831054688,5.0,4,3,0.07936507936507936,64600138.1330335
698,5,9,79,71.0,4.0,0,4,0.05063291139240506,29767419.016835093
699,5,8,40,38.149993896484375,2.0,-2,0,0.05,40243979.31981717
700,5,7,50,48.25,3.0,3,0,0.06,73441640.5395532
701,5,6,48,46.10000610351562,1.4142135623730951,-1,-1,0.02946278254943948,57944024.10053592
702,5,5,42,40.950042724609375,2.23606797749979,-2,-1,0.053239713749995,51872827.41173966
703,5,4,46,42.75003051757813,2.8284271247461903,2,-2,0.06148754619013457,13801519.272123136
704,5,3,73,70.54998779296875,2.8284271247461903,-2,2,0.03874557705131768,106680948.409426
705,5,2,51,48.20001220703125,2.23606797749979,2,-1,0.04384447014705471,56989408.14005753
706,5,1,52,50.5,1.0,0,1,0.019230769230769232,15666961.850968344
707,5,0,60,56.1500244140625,2.0,-2,0,0.03333333333333333,15343545.90940639
708,6,8,57,50.99999618530274,2.0,2,0,0.03508771929824561,29099765.561211444
709,6,7,57,51.25000762939453,2.0,0,-2,0.03508771929824561,15064794.020589394
710,6,6,68,61.25,2.8284271247461903,-2,2,0.04159451654038515,17153087.397370294
711,6,5,69,65.14999389648439,4.47213595499958,4,-2,0.0648135645652113,17118737.195422664
712,6,4,50,48.85000610351562,2.0,0,2,0.04,99108132.511416
713,6,3,75,72.94998168945312,1.0,-1,0,0.013333333333333334,69171966.49772184
714,6,2,76,72.14996337890625,1.0,-1,0,0.013157894736842105,17945657.043991406
715,6,1,55,52.8499755859375,1.0,-1,0,0.01818181818181818,41223259.1376785
716,6,0,60,59.04998779296875,2.23606797749979,2,-1,0.037267799624996496,125076185.4031812
717,7,8,51,47.5,1.4142135623730951,-1,-1,0.0277296776935901,11273331.030799145
718,7,7,77,73.64999389648438,2.23606797749979,1,-2,0.029039843863633636,21762253.9675168
719,7,6,64,61.94999694824219,3.1622776601683795,-1,3,0.04941058844013093,14862029.648552755
720,7,5,78,74.0,1.4142135623730951,1,-1,0.01813094310734737,17542712.389518734
721,7,4,51,47.5999755859375,2.23606797749979,-1,-2,0.04384447014705471,22882618.64134287
722,7,3,76,73.95004272460938,3.1622776601683795,1,3,0.041608916581162884,65385664.31433533
723,7,2,70,66.20001220703125,2.0,0,-2,0.028571428571428567,44222816.53165865
724,7,1,48,45.1500244140625,1.4142135623730951,-1,-1,0.02946278254943948,13326923.9278244
725,7,0,50,49.04998779296875,3.6055512754639887,2,3,0.07211102550927978,26773911.91759463
726,8,7,64,62.49999618530274,1.0,1,0,0.015625,93453421.27051444
727,8,6,69,66.25,2.23606797749979,-2,1,0.03240678228260565,52137709.26815881
728,8,5,57,54.45001220703125,3.6055512754639887,3,-2,0.06325528553445595,38427162.08617061
729,8,4,71,68.79997253417969,2.8284271247461903,-2,2,0.039837001756988594,66680045.55405717
730,8,3,43,40.74996948242188,2.8284271247461903,2,-2,0.06577737499409744,31461708.387794405
731,8,2,58,51.44998168945313,5.0,-3,4,0.08620689655172414,17910384.59933623
732,8,1,47,44.95001220703125,2.8284271247461903,2,-2,0.060179300526514684,31490699.07849951
733,8,0,43,42.04998779296875,2.23606797749979,-2,-1,0.052001580872088136,55575179.54946625
734,9,7,47,45.79999923706055,4.47213595499958,4,-2,0.0951518288297783,13125876.744267605
735,9,6,44,40.94999694824219,0.0,0,0,0.0,4484744.227398848
736,9,4,42,41.25,4.0,0,4,0.09523809523809523,99133470.70699464
737,9,3,41,40.25,0.0,0,0,0.0,61848948.77221082
738,9,2,52,49.94998168945313,2.8284271247461903,-2,-2,0.05439282932204212,17555348.135639068
739,9,1,47,44.05001831054688,0.0,0,0,0.0,14197112.726478988
740,9,0,50,47.0,2.23606797749979,-1,-2,0.044721359549995794,14052278.399327867
741,10,7,47,40.95000457763672,2.23606797749979,-2,-1,0.04757591441488915,17930580.06475588
742,10,6,58,54.44999694824219,5.656854249492381,4,4,0.09753196981883416,12705693.809285967
743,10,5,62,59.94999694824219,0.0,0,0,0.0,28015403.483038627
744,10,3,60,58.95001220703125,1.4142135623730951,-1,-1,0.023570226039551587,104064317.50546633
745,10,2,72,68.94998168945311,1.0,-1,0,0.013888888888888888,50613743.54350052
746,10,1,59,57.04998779296875,4.47213595499958,4,-2,0.0757989144915183,28455397.747336596
747,11,7,64,57.20000457763672,4.47213595499958,-2,4,0.06987712429686843,18061500.48412119
748,11,6,65,63.79999542236328,3.0,3,0,0.04615384615384616,115004203.48058644
749,11,5,78,73.94999694824219,2.23606797749979,-1,-2,0.028667538173074224,70036131.35120124
750,11,4,60,57.80000305175781,2.23606797749979,-2,-1,0.037267799624996496,14891092.138661213
751,11,3,71,69.05001831054689,4.123105625617661,4,1,0.05807191021996705,80117662.05392152
752,11,2,73,72.04998779296875,1.0,0,-1,0.0136986301369863,54567847.93173108
753,11,1,48,44.95001220703125,1.0,0,-1,0.02083333333333333,16076890.633558905
754,11,0,60,54.20004272460938,2.0,0,2,0.03333333333333333,21476158.7057386
755,12,7,55,49.94999694824219,1.0,0,-1,0.01818181818181818,12919216.56917831
756,12,6,61,58.94999694824219,1.0,0,-1,0.016393442622950817,71207487.65329735
757,12,5,57,54.64999389648438,2.0,-2,0,0.03508771929824561,25864086.19184416
758,12,4,58,55.04997253417969,2.23606797749979,-1,-2,0.03855289616378948,33024081.864726625
759,12,3,55,49.69998168945313,4.242640687119285,3,3,0.077138921583987,12472506.661271565
760,12,2,74,67.60000610351561,1.0,-1,0,0.013513513513513514,10844656.697137913
761,12,1,49,47.94998168945313,1.0,0,-1,0.020408163265306117,62524220.96296263
762,12,0,60,59.0999755859375,0.0,0,0,0.0,84604875.63964349
763,13,6,76,73.69999694824219,1.4142135623730951,-1,-1,0.018608073189119674,19359065.789378576
764,13,5,79,76.85000610351562,2.23606797749979,-1,2,0.02830465794303532,23210510.29037057
765,13,4,70,66.64996337890625,3.1622776601683795,-1,-3,0.045175395145262566,15277157.815961342
766,13,3,55,51.95001220703125,3.1622776601683795,1,3,0.0574959574576069,12406567.682043996
767,13,1,69,61.64999389648438,0.0,0,0,0.0,11595861.42738094
768,13,0,58,55.05001831054688,2.0,0,-2,0.03448275862068965,8878661.442285681
769,14,7,62,57.95000076293945,1.0,-1,0,0.016129032258064516,13506319.281784818
770,14,6,59,53.599998474121094,1.0,1,0,0.01694915254237288,5866137.807315108
771,14,5,49,48.60000610351562,2.8284271247461903,-2,-2,0.057723002545840625,88237355.40540491
772,14,4,70,67.69999694824219,5.656854249492381,4,4,0.08081220356417687,47512687.64963651
773,14,3,48,41.94998168945313,1.0,0,-1,0.02083333333333333,12930418.762930244
774,14,2,61,54.89996337890625,2.0,0,-2,0.032786885245901634,12073456.480844708
775,14,1,52,48.95004272460938,1.0,0,-1,0.019230769230769232,4552455.842858027
776,14,0,57,56.300048828125,3.0,0,3,0.05263157894736842,15768710.137485733
777,15,8,47,45.94999694824219,2.23606797749979,2,-1,0.04757591441488915,8070706.874933904
778,15,7,76,72.94999694824219,3.0,0,-3,0.03947368421052632,65337700.76200286
779,15,6,42,40.94999694824219,2.0,0,2,0.047619047619047616,39070041.9720545
780,15,5,58,52.55000305175781,0.0,0,0,0.0,13539116.797962572
781,15,3,55,52.94998168945313,2.23606797749979,-2,1,0.040655781409087086,6946769.155611088
782,15,2,75,73.0,3.6055512754639887,3,-2,0.04807401700618652,13284449.78641767
783,15,1,61,57.95004272460938,4.123105625617661,-1,4,0.06759189550192886,32990115.157389805
784,15,0,76,75.050048828125,1.4142135623730951,-1,-1,0.018608073189119674,38469391.500069395
785,16,6,57,54.64999771118164,2.23606797749979,-2,-1,0.039229262763154214,13990301.092984065
786,16,5,57,53.0,4.0,4,0,0.07017543859649122,12467374.84058558
787,16,4,50,48.80000305175781,1.4142135623730951,-1,-1,0.0282842712474619,102750207.7398394
788,16,3,75,70.99998474121094,2.23606797749979,-1,-2,0.0298142396999972,66702207.47588106
789,16,2,61,54.5,2.0,0,2,0.032786885245901634,19012918.15099899
790,16,1,65,63.0,2.0,-2,0,0.030769230769230767,18928069.065053005
791,16,0,57,55.05001831054688,2.8284271247461903,2,-2,0.049621528504319126,14042731.19274282
792,17,8,54,50.99999618530274,2.23606797749979,-2,1,0.04140866624999611,22522657.983985502
793,17,7,41,38.94999694824219,4.47213595499958,4,-2,0.10907648670730682,9943013.54647992
794,17,6,61,58.95001220703125,4.123105625617661,-1,4,0.06759189550192886,11077792.994777443
795,17,5,48,43.84999084472656,1.0,-1,0,0.02083333333333333,11258145.435707247
796,17,4,66,64.95001220703125,2.0,0,-2,0.030303030303030307,20192986.710130267
797,17,3,75,73.55001831054688,1.4142135623730951,-1,-1,0.01885618083164127,110197098.48244758
798,17,2,76,72.0,1.4142135623730951,-1,-1,0.018608073189119674,49989511.42017673
799,17,1,72,68.0,5.656854249492381,4,4,0.07856742013183862,28999524.62103603
800,17,0,49,48.050048828125,2.23606797749979,-1,-2,0.04563404035713857,123053637.93244202
801,18,9,42,40.95000076293945,1.0,0,-1,0.023809523809523808,12483559.406352673
802,18,8,65,59.94999694824219,2.23606797749979,-1,-2,0.034401045807689073,18583624.04361035
803,18,7,49,47.94999694824219,5.0,4,3,0.1020408163265306,5980082.270521149
804,18,6,44,42.94999694824219,1.0,0,-1,0.022727272727272728,29658297.0963214
805,18,5,70,62.95001220703125,2.8284271247461903,-2,-2,0.040406101782088436,16128556.241998196
806,18,4,42,40.95001220703125,4.0,0,4,0.09523809523809523,82651622.28095207
807,18,3,47,44.94998168945313,1.4142135623730951,-1,-1,0.030089650263257342,27396339.16753188
808,18,2,64,58.94998168945313,3.1622776601683795,1,-3,0.04941058844013093,7090483.251257222
809,18,1,45,40.699951171875,4.0,0,4,0.08888888888888889,2474059.589258328
810,18,0,40,37.04998779296875,2.8284271247461903,-2,-2,0.07071067811865475,10429476.836761616
811,19,7,63,60.99999618530274,2.8284271247461903,-2,2,0.044895668646764926,16488882.55399442
812,19,6,48,46.94999694824219,5.0,4,-3,0.10416666666666667,40683945.93724499
813,19,5,71,63.95001220703125,4.0,0,4,0.056338028169014086,14615598.263752153
814,19,4,57,55.94999694824219,1.0,0,-1,0.017543859649122806,5911730.0073141735
815,19,3,63,61.6500244140625,3.6055512754639887,-2,-3,0.057230972626412524,85867878.7599338
816,19,2,43,41.94998168945313,4.123105625617661,-1,4,0.0958861773399456,43810320.29705217
817,19,1,71,67.55001831054689,0.0,0,0,0.0,36512712.85858201
818,19,0,70,69.04998779296875,1.0,1,0,0.014285714285714284,166741081.4181599
819,20,7,65,63.94999694824219,2.0,0,-2,0.030769230769230767,42108309.3085746
820,20,6,61,58.94999694824219,3.6055512754639887,-3,2,0.05910739795842605,32209707.92075874
821,20,5,70,66.80000305175781,4.47213595499958,4,-2,0.06388765649999399,11116775.809786037
822,20,4,47,45.04997253417969,2.0,0,2,0.0425531914893617,71431254.11048238
823,20,3,74,71.94998168945312,2.8284271247461903,-2,-2,0.03822198817224581,64783101.24852281
824,20,2,65,61.95001220703125,4.47213595499958,-2,4,0.06880209161537815,7983576.253045875
825,20,1,49,46.94998168945313,2.8284271247461903,2,-2,0.057723002545840625,41707772.27254009
826,20,0,56,54.19998168945313,2.8284271247461903,-2,-2,0.05050762722761054,43166099.84487042
827,21,8,69,66.94999694824219,3.6055512754639887,3,-2,0.0522543663110723,43510089.67267638
828,21,7,60,57.95001220703125,1.0,-1,0,0.016666666666666666,16072413.27947916
829,21,6,57,54.75,0.0,0,0,0.0,11951273.79013181
830,21,5,71,64.05000305175781,1.0,0,-1,0.014084507042253518,8558422.260057699
831,21,4,67,60.0,1.0,0,1,0.01492537313432836,6081065.702790985
832,21,2,78,70.49996948242188,4.123105625617661,1,4,0.05286032853355975,13560401.087897547
833,21,1,57,55.0,2.8284271247461903,-2,-2,0.049621528504319126,63572571.3467087
834,21,0,44,42.100006103515625,2.0,2,0,0.045454545454545456,47194680.32099233
835,22,6,61,54.94999694824219,2.0,0,-2,0.032786885245901634,11726814.50911506
836,22,5,60,56.94999694824219,2.23606797749979,-1,2,0.037267799624996496,11442486.026147852
837,22,4,51,47.94999694824219,1.0,-1,0,0.0196078431372549,4828436.902976649
838,22,3,73,70.60000610351562,2.0,0,-2,0.0273972602739726,50148974.74073858
839,22,2,52,48.94998168945313,4.123105625617661,1,4,0.07929049280033962,29652998.74930012
840,22,1,59,56.89996337890625,0.0,0,0,0.0,7824041.532778623
841,22,0,41,37.44998168945313,0.0,0,0,0.0,7676231.452331845
842,23,7,73,67.0,2.23606797749979,-2,1,0.030631068184928632,11750698.560338173
843,23,6,67,62.94999694824219,4.0,4,0,0.059701492537313425,30188829.93802212
844,23,5,60,56.94999694824219,1.0,-1,0,0.016666666666666666,30955282.56356049
845,23,4,60,55.04998779296875,2.0,-2,0,0.03333333333333333,9456075.247758968
846,23,3,59,57.75,2.23606797749979,2,-1,0.03789945724575915,70840328.95127904
847,23,2,67,63.95004272460938,1.4142135623730951,-1,-1,0.0211076651100462,34343070.19152401
848,23,1,75,68.94998168945311,4.0,0,4,0.05333333333333334,10623393.742021902
