,path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
0,1,3,169,188.40000915527344,23.323807579381203,13.89748749957486,20.0,12.0,3.7850008993700617e-06,4.662302308133803e-05,0.09644990414381027,0.13801069573598346,13958219.55667345,934711.5168309512
1,1,2,190,232.25,20.615528128088304,26.796304433823614,19.0,8.0,9.824756860649812,9.823063920830464,0.07982105016708374,0.1085027796215174,17348014.299201865,1073815.1273302073
2,2,3,236,258.14999389648443,20.02498439450079,26.085592244130343,20.0,1.0,9.116237759590149,9.119767785072328,0.053360920399427414,0.08485162879025758,17470699.22626434,1094057.6237729257
3,2,2,248,155.99996948242188,3.0,31.351722081805182,3.0,0.0,20.80500475910776,12.904288512341735,0.03955866768956184,0.012096774193548387,6942934.809022986,582638.1463601273
4,2,1,157,235.70004272460938,19.235384061671343,47.41164068863213,3.0,19.0,1.037031173706055,8.037234306335451,0.0764518454670906,0.1225183698195627,12691537.98551001,879999.8263702939
5,3,3,237,216.8999938964844,28.284271247461906,53.82814849389325,20.0,20.0,2.982311248779297,18.992521166801453,0.06738794595003128,0.1193429166559574,10910206.82785166,799975.1777953581
6,3,2,210,193.29998779296875,3.0,39.08490888566221,0.0,3.0,36.66453658463434,2.1236154723737846,0.1288370043039322,0.014285714285714284,8041432.827871911,654402.5227305689
7,3,1,195,232.10003662109366,4.242640687119285,30.817369192124726,3.0,3.0,3.695133209228516,18.665623366832737,0.03018865548074245,0.021757131728816846,9894526.07094736,733431.0688775182
8,4,4,190,148.89999389648438,10.04987562112089,80.91338310314174,10.0,1.0,2.9836883544921875,3.663516998291016,0.0799635574221611,0.05289408221642573,7155204.831501397,645163.0926390511
9,5,3,169,179.5500030517578,9.486832980505136,66.44452202755872,3.0,9.0,39.92510741064325,37.01442444883287,0.06531412899494171,0.056135106393521525,7351913.910605677,610543.2185496343
10,6,4,124,126.3499984741211,2.23606797749979,29.11921420895331,2.0,1.0,29.896943246480078,20.93091333194752,0.0709831491112709,0.018032806270159598,4344725.384680622,430191.9164549904
11,6,3,117,137.55000305175778,1.0,17.372184954334113,1.0,0.0,12.800270993902814,9.730174178490415,0.07063423097133636,0.008547008547008548,4960833.997743216,466676.0066263871
12,6,2,139,225.95001220703125,2.0,6.258185070920852,0.0,2.0,0.33728814125061035,8.093755960464478,0.008056110702455044,0.014388489208633094,10277687.444786144,751578.9412169737
13,6,1,234,118.04998779296876,2.8284271247461903,4.970651560359308,2.0,2.0,1.9151114225387567,2.343350887298584,0.026786576956510544,0.012087295404898248,4019794.803766605,401979.4803766604
14,7,4,178,131.64999389648438,14.31782106327635,5.129787346300826,6.0,13.0,0.12725841999053955,1.8469194173812864,0.013670742511749271,0.08043719698469863,3961072.762285838,398102.791509053
15,7,3,128,135.94998168945312,5.656854249492381,3.4875645986887367,4.0,4.0,2.89563232474029,2.0642156100511784,0.007053438574075699,0.044194173824159216,3954692.829270916,397461.58411517134
16,7,1,121,176.05001831054688,18.0,9.196848868346027,0.0,18.0,0.9277093410491944,0.9664985537528992,0.07065889984369278,0.1487603305785124,5953488.695359359,524175.45176285034
17,8,3,196,118.9000015258789,28.284271247461906,32.48693128487265,20.0,20.0,0.9480928182601928,6.943461418151856,0.07599179446697235,0.14430750636460155,3539993.9460561536,383966.25369661633
18,9,3,158,231.9499969482422,23.021728866442675,56.51413489153326,13.0,19.0,0.9480928182601928,6.943461418151856,0.07375076413154602,0.14570714472432073,8326510.146966344,679856.7066058037
19,9,1,232,159.04998779296875,26.87005768508881,47.71817767019488,19.0,19.0,33.829902940739885,54.58682895348466,0.07725651562213898,0.11581921415986556,4640666.938781785,459494.49672078685
20,10,3,174,197.0,18.384776310850235,62.87422894027149,13.0,13.0,1.2215499877929688,19.349489450454712,0.05320144072175026,0.10565963397040364,6204271.409028121,557160.02013729
21,10,2,188,191.1499938964844,8.06225774829855,25.207681844976783,7.0,4.0,32.7985208677128,19.725437617860734,0.009196304716169834,0.04288434972499229,4707638.704443245,446829.2917436242
22,10,1,206,172.10003662109375,8.54400374531753,31.589995971023296,8.0,3.0,1.6496934890747068,1.8575916290283203,0.0789143443107605,0.04147574633649287,4336732.06961278,425251.5663111382
23,11,3,231,122.0,21.18962010041709,70.52487000651955,7.0,20.0,7.783816337585449,2.896636962890625,0.032054662704467766,0.09172995714466273,3174561.922030172,364147.2265300465
24,11,2,113,167.34999084472656,8.48528137423857,28.662455437384445,6.0,6.0,32.53753635194153,29.70807723514736,0.079734206199646,0.0750909856127307,4083692.2284580832,410426.51154805353
25,12,3,180,220.75,20.615528128088304,62.69353671953789,19.0,8.0,7.223052978515625,7.619527339935303,0.06225324422121047,0.1145307118227128,6264583.972168574,553716.2260041196
26,12,2,211,151.0499725341797,9.0,34.39689983417339,0.0,9.0,26.82971163804177,25.835642408579588,0.04141927137970925,0.04265402843601896,3052842.0142923123,341318.11342624977
27,12,1,152,167.04998779296875,1.4142135623730951,28.68377962037381,1.0,1.0,12.807053089141846,2.816049575805664,0.011871390976011751,0.009304036594559835,3489032.020013842,365749.93614177546
28,13,4,135,236.1499938964844,19.697715603592208,71.61996146858876,8.0,18.0,1.657453536987305,0.9663124084472656,0.07655058801174164,0.1459090044710534,6539737.344685561,567067.1449646046
29,13,3,228,177.04998779296875,6.0,22.447669353277146,0.0,6.0,37.790583861991756,24.948581309523433,0.01180869247764349,0.02631578947368421,3721209.5461748457,381788.04379480117
30,14,3,221,146.10000610351562,21.93171219946131,63.2633923822394,9.0,20.0,37.790583861991756,24.948581309523433,0.056323077529668815,0.09923851673964393,3311763.866418316,370266.4565369444
31,14,1,236,220.69998168945312,21.95449840010015,36.33178700922732,19.0,11.0,29.53050597477705,27.7643141169101,0.07658695429563522,0.0930275355936447,5113812.462589046,478952.4195550544
32,15,3,207,186.1499938964844,15.524174696260026,63.98931105995082,15.0,4.0,12.022655487060547,11.704638481140135,0.020312992855906487,0.07499601302541074,4417133.031786071,443938.57319755724
33,15,2,174,212.15000915527344,5.0,42.82147863716185,5.0,0.0,28.743232113774862,26.71681833267212,0.005298695992678404,0.02873563218390805,4601808.155082487,451244.41501107713
34,15,1,202,218.7500305175781,4.242640687119285,21.656903737295398,3.0,3.0,8.072053909301758,19.495277643203735,0.013133712112903595,0.0210031717184123,4521954.991750124,435125.32195838436
35,16,4,243,143.39999389648438,17.720045146669353,55.88972351222699,17.0,5.0,3.0216732025146484,3.6370453834533687,0.06181231513619422,0.07292199648835124,2864097.464024668,330717.48836799327
36,16,3,130,200.20001220703125,4.0,19.84083039361239,4.0,0.0,34.71734698314867,7.88109991253441,0.023230431601405144,0.030769230769230767,3672730.8200841686,378813.25996242935
37,16,2,189,122.60000610351562,5.656854249492381,18.906407977265577,4.0,4.0,3.211857795715332,2.943188190460205,0.007350166328251363,0.02993044576450995,1682086.097984,224778.2097754139
38,16,1,122,271.04995727539057,1.0,22.727184301375353,1.0,0.0,0.9281272888183594,0.2285720109939575,0.030948592349886894,0.008196721311475409,5761324.0076135965,511234.83610112546
39,17,3,152,242.8999938964844,7.071067811865476,45.446150621644136,7.0,1.0,4.035978317260741,3.907537579536438,0.07290364056825638,0.04652018297279918,5371215.567324626,494460.47185393935
40,17,2,217,189.84999084472656,4.242640687119285,25.731976999507356,3.0,3.0,29.761817151214927,9.820121970609762,0.004958927631378174,0.019551339571978268,3252637.322739853,350740.9027360457
41,17,1,174,164.65008544921875,3.0,13.089119581148806,0.0,3.0,7.206568717956543,3.9882484674453735,0.04328139126300812,0.017241379310344827,2771694.812110982,313832.6381410985
42,18,3,174,196.1499938964844,11.6619037896906,28.378167385665893,6.0,10.0,0.5366487503051758,2.9497584104537964,0.030583390966057774,0.0670224355729345,4056014.4317478263,405601.44317478273
43,18,2,181,183.5000305175781,4.0,14.665913759014261,0.0,4.0,16.89841382089071,4.847085429413711,0.042962882667779916,0.022099447513812157,3888044.513307097,394771.10864551686
44,18,1,178,189.0,5.0,10.997053352206533,5.0,0.0,5.8632917404174805,4.8609554171562195,0.03534235432744026,0.02808988764044944,3796270.440753577,387455.229394036
45,19,3,228,241.4499969482422,19.6468827043885,28.259912361739,19.0,5.0,5.009315729141235,0.4090952873229981,0.014115617610514162,0.08617053817714254,5116848.044770072,475087.4140370826
46,19,2,182,179.05001831054688,1.4142135623730951,20.48970897160305,1.0,1.0,11.736245942767713,15.75134514668025,0.0193370133638382,0.007770404188863159,2933430.0737403193,327967.4526062787
47,19,1,156,269.25,14.31782106327635,20.425824009541035,14.0,3.0,0.4106564521789551,8.972039103507996,0.07837603241205215,0.0917809042517715,5397719.090766791,492742.0841815411
48,20,3,243,151.8000030517578,12.041594578792296,59.96820253480289,1.0,12.0,13.87101984024048,3.3904261589050293,0.046070743352174766,0.04955388715552385,2465007.864819765,303421.49335644627
49,20,2,121,170.89999389648438,21.95449840010015,25.92180681234006,19.0,11.0,38.46286363247782,8.862195238471031,0.01464977115392685,0.18144213553801775,2382107.7288454035,284716.3308032602
50,20,1,144,301.45001220703125,5.0,20.00498924808159,5.0,0.0,5.078490257263184,4.118000149726869,0.019177088513970368,0.034722222222222224,5686183.777921289,506565.5127431749
51,21,4,144,273.70001220703125,19.416487838947603,51.740827696570555,16.0,11.0,4.906874656677246,0.193928062915802,0.022394578903913498,0.13483672110380274,5637172.010932834,506232.9908002368
52,21,3,151,232.0,4.242640687119285,30.84124167317255,3.0,3.0,20.88645862287376,12.73995881062001,0.020684691146016117,0.028096958192842945,3732456.317392013,389135.4710073113
53,21,2,183,271.50003051757807,6.0,31.56319887946118,6.0,0.0,18.66733157634735,0.8163290023803711,0.05376709625124931,0.032786885245901634,4477927.2985742465,432897.57148253993
54,21,1,213,186.0999755859375,8.06225774829855,21.256874813339213,7.0,4.0,7.585722923278809,3.9351215362548833,0.0622384063899517,0.03785097534412464,2733259.956865584,311483.8802984471
55,22,4,144,299.95001220703125,27.586228448267445,60.29556603746766,20.0,19.0,5.929217338562013,0.2188854217529297,0.04331200197339058,0.19157103089074612,6039405.320049856,533813.0570176706
56,22,3,212,210.9000244140625,10.0,25.057552289202004,10.0,0.0,34.7194368802011,18.854799494380128,0.02015672437846661,0.04716981132075472,3052292.274084988,335032.6027371878
57,22,1,117,183.5,17.029386365926403,36.739655992564025,11.0,13.0,4.1028690338134775,4.0360398292541495,0.02767900563776493,0.1455503108198838,2817072.064571458,323140.3275299598
58,23,4,142,239.5500030517578,12.806248474865697,70.52400669977906,10.0,8.0,10.057466506958008,12.048845767974855,0.1677674949169159,0.09018484841454716,4353962.625287952,439816.64248198475
59,23,3,173,254.95001220703125,1.4142135623730951,49.006205709970864,1.0,1.0,29.781007166486233,37.72060266509652,0.09070654213428496,0.008174644869208644,4183611.4198806933,420468.76813303813
60,23,2,195,199.7500305175781,1.0,17.890288861187184,1.0,0.0,11.60186767578125,18.080374240875248,0.01637847535312176,0.005128205128205128,2761879.9699996677,314745.43349348963
61,23,1,140,173.85003662109375,8.54400374531753,16.159810971755068,3.0,8.0,3.5300321578979488,8.341750979423523,0.01523089129477739,0.0610285981808395,2351291.550682352,281033.09302617784
62,24,3,210,255.6999969482422,23.323807579381203,41.118010265562404,12.0,20.0,1.0678977966308594,0.6143121719360352,0.013543659821152687,0.11106575037800573,4538276.92227247,438731.7898154647
63,24,2,147,382.60003662109375,20.248456731316587,22.587748117315982,11.0,17.0,20.959179192592273,16.869008742934962,0.028920017182827006,0.13774460361439855,8014900.708809872,637631.2640838915
64,24,1,232,470.74993896484375,2.8284271247461903,6.0473844444299925,2.0,2.0,7.068394184112549,7.022910833358765,0.014107879251241684,0.012191496227354269,11863981.2011886,826602.7383803219
65,25,4,244,175.8000030517578,15.231546211727816,29.847570868684077,14.0,6.0,2.036705017089844,1.9730179309844968,0.05992935970425607,0.06242436972019597,2589205.584222473,313987.2973584807
66,25,3,106,262.54998779296875,7.810249675906653,31.80603941326613,6.0,5.0,13.388124063145368,22.654550999403,0.015516285784542559,0.07368160071610051,3636160.3899629037,377052.26786836784
67,25,2,188,167.75003051757812,3.0,47.43669804965341,3.0,0.0,7.953383445739746,1.4893455505371094,0.09571651369333267,0.015957446808510637,2014065.9174633168,262209.04843814304
68,25,1,117,325.75,19.235384061671343,20.538358997681087,3.0,19.0,3.319995880126953,18.626314878463745,0.0053832712583243856,0.16440499198009695,5020753.24882407,466165.2362219588
69,26,4,217,232.5,28.284271247461906,54.98935011086961,20.0,20.0,2.986907958984375,1.4338712692260742,0.006406205240637064,0.13034226381318847,3437490.068375578,366437.6725214848
70,26,3,133,176.65000915527344,3.0,22.295544068853307,3.0,0.0,33.66755600459874,6.896452513989061,0.039609894156456,0.022556390977443608,1892219.3089472062,244284.46236415452
71,26,2,105,167.55001831054688,19.235384061671343,20.237249578157773,3.0,19.0,5.055458068847656,4.980490803718566,0.00324539327993989,0.18319413392067946,1682337.7548624391,224811.83884034766
72,26,1,120,310.75,1.0,38.99282027950213,1.0,0.0,1.2592411041259766,0.5073295831680298,0.07571576535701753,0.008333333333333333,4644882.338002808,446954.01136667654
73,27,4,122,376.95001220703125,14.866068747318506,80.46096130479434,10.0,11.0,2.8914794921875,18.839661121368405,0.03457489237189293,0.12185302251900415,6675973.973953948,572460.0454906572
74,27,2,140,264.7499389648437,3.0,44.27954914906476,0.0,3.0,36.89028627546213,39.70160560123623,0.1526532620191574,0.021428571428571432,3473381.9211514737,368177.74728729797
75,27,1,177,185.9000244140625,20.615528128088304,23.381764499763822,19.0,8.0,0.5310935974121094,15.90729570388794,0.0366046130657196,0.1164719103281825,2107618.563029807,261417.90908069102
76,28,4,183,320.2499694824219,13.601470508735444,54.822184568608314,8.0,11.0,0.0321197509765625,3.3484617471694933,0.038462743163108826,0.07432497545757072,5173058.180932707,478249.3980079833
77,28,3,183,190.29998779296875,6.0,28.736364380981822,0.0,6.0,29.861581651959572,11.942366329953074,0.015461124479770659,0.032786885245901634,2098527.566975771,264389.6219824444
78,28,1,104,286.89996337890625,21.95449840010015,32.85891486583175,19.0,11.0,10.019712448120117,9.9617201089859,0.004834315273910761,0.21110094615480912,3899953.202627882,395980.25284887955
79,29,4,140,222.9499969482422,15.033296378372908,32.369498290260694,15.0,1.0,12.159083366394045,4.327937602996826,0.0842803418636322,0.10738068841694934,2973508.0375996106,332448.3051857365
