path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
1,3,169,188.40000915527344,23.323807579381203,13.89748749957486,20.0,12.0,3.785000899370061e-06,4.662302308133803e-05,0.09644990414381027,0.13801069573598346,13958219.55667345,934711.5168309513
1,2,190,232.25,20.615528128088304,26.796304433823618,19.0,8.0,9.824756860649812,9.823063920830464,0.07982105016708374,0.10850277962151739,17348014.299201865,1073815.1273302073
2,3,236,258.14999389648443,20.024984394500787,26.085592244130343,20.0,1.0,9.116237759590149,9.119767785072328,0.05336092039942741,0.08485162879025758,17470699.22626434,1094057.6237729257
2,2,248,155.99996948242188,3.0,31.351722081805185,3.0,0.0,20.80500475910776,12.904288512341735,0.03955866768956184,0.012096774193548387,6942934.809022986,582638.1463601273
2,1,157,235.70004272460938,19.235384061671343,47.411640688632126,3.0,19.0,1.037031173706055,8.037234306335451,0.0764518454670906,0.1225183698195627,12691537.98551001,879999.8263702939
3,3,237,216.8999938964844,28.284271247461902,53.82814849389325,20.0,20.0,2.982311248779297,18.992521166801453,0.06738794595003128,0.11934291665595739,10910206.82785166,799975.1777953582
3,2,210,193.29998779296875,3.0,39.08490888566221,0.0,3.0,36.66453658463434,2.123615472373785,0.1288370043039322,0.014285714285714285,8041432.827871911,654402.5227305689
3,1,195,232.10003662109372,4.242640687119285,30.817369192124723,3.0,3.0,3.695133209228516,18.665623366832737,0.03018865548074245,0.021757131728816846,9894526.07094736,733431.0688775181
4,4,190,148.89999389648438,10.04987562112089,80.91338310314175,10.0,1.0,2.9836883544921875,3.663516998291016,0.0799635574221611,0.052894082216425733,7155204.831501398,645163.0926390511
5,3,169,179.5500030517578,9.486832980505138,66.44452202755872,3.0,9.0,39.92510741064325,37.01442444883287,0.06531412899494171,0.056135106393521525,7351913.910605677,610543.2185496344
6,4,124,126.3499984741211,2.23606797749979,29.11921420895331,2.0,1.0,29.896943246480078,20.93091333194752,0.0709831491112709,0.018032806270159595,4344725.384680622,430191.9164549904
6,3,117,137.55000305175778,1.0,17.372184954334113,1.0,0.0,12.800270993902814,9.730174178490415,0.07063423097133636,0.008547008547008548,4960833.997743216,466676.00662638707
6,2,139,225.95001220703125,2.0,6.258185070920852,0.0,2.0,0.33728814125061035,8.093755960464478,0.008056110702455044,0.014388489208633094,10277687.444786143,751578.9412169737
