path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,teo_point_vel,Energy,energy_new,avg_energy
262,1,75,47.19999694824219,9.433981132056603,8.318513204894169,8.0,5.0,2.3652234077453613,0.9454647302627563,0.12578641509408806,5180741.036442695,1091157.7078547345,177009.15404598048
262,0,75,180.9499969482422,7.615773105863909,10.46037571859987,7.0,3.0,2.5423343181610107,2.5822385549545293,0.10154364141151878,59550059.81844449,6550464.162927843,559643.9219196616
263,5,84,13.100000381469727,2.23606797749979,6.288689477251642,2.0,1.0,8.409903526306152,1.6920777559280396,0.0266198568749975,3897244.020719637,1682424.4946813574,420606.12367033935
263,4,93,94.9000015258789,5.830951894845301,2.7094507339628984,3.0,5.0,2.9906783637998164,0.970350831921678,0.06269840747145485,17405307.67719829,3306730.5090233237,410149.44104474614
263,3,100,98.64999389648438,3.1622776601683795,9.450956053785392,3.0,1.0,1.7552164258959235,1.8595025835675187,0.0316227766016838,26414447.179721326,3222789.5860484666,390820.6433064248
263,2,78,18.05000305175781,6.4031242374328485,5.140386394731134,4.0,5.0,4.178423523902893,4.8397098779678345,0.08209133637734421,1609777.2603054855,436615.63424210635,102911.29191488626
263,1,60,62.599998474121094,2.8284271247461903,11.180821120656061,2.0,2.0,1.837730884552002,0.7301828861236572,0.047140452079103175,6470145.409108203,1094397.9691972127,168869.2728388402
263,0,109,121.5,3.1622776601683795,5.415000686420014,3.0,1.0,5.399658511625604,3.8504905104637146,0.029011721652920913,22290350.97962135,3343016.2631020844,352384.85487957665
264,4,112,98.0500030517578,5.830951894845301,12.951977597864287,5.0,3.0,2.751666784286499,1.0878168679773808,0.052062070489690186,15136130.071578858,2422913.884802936,281658.0179879555
264,3,104,107.6999969482422,2.23606797749979,15.7866779428293,2.0,1.0,8.071540832519531,2.756714541465044,0.02150065362980567,14931950.868003571,2366458.5734704514,278889.8174496667
264,2,101,98.9499969482422,4.242640687119285,11.71523314431584,3.0,3.0,8.575040340423584,6.29164719581604,0.0420063434368246,16431694.631409312,2439690.279112549,298055.6058006593
264,1,60,13.449996948242188,9.433981132056603,1.7288679446926158,5.0,8.0,4.4781570360064515,3.0692442655563354,0.15723301886761004,1141492.6655548394,305087.88985363685,81538.16833472393
264,0,134,163.60000610351562,6.4031242374328485,5.175661944012972,5.0,4.0,0.5681730583310127,0.4712836742401123,0.047784509234573495,39544208.22521609,5028793.595110976,468937.42070890794
265,5,102,0.0,9.219544457292887,4.442058794286276,6.0,7.0,2.809705213439884,2.2156788706779484,0.0903876907577734,1006447.2902197309,264103.53692303255,66025.88423075814
265,4,104,106.0999984741211,9.433981132056603,4.494921417431849,8.0,5.0,1.998587686832451,0.9688039911670784,0.0907113570390058,14174617.737697912,2260142.0169903208,270138.63998655725
265,3,73,70.94999694824219,7.211102550927978,8.325018361394438,6.0,4.0,4.34817139405439,0.9478055941181084,0.09878222672504079,12667731.799185194,1816539.2852892857,262194.86133882485
265,2,104,101.99996948242188,3.605551275463989,10.328245896083253,2.0,3.0,2.279921770095825,2.789441704750061,0.03466876226407682,12108015.045855897,2271266.0864355406,275431.46994873486
265,1,95,10.949981689453123,1.4142135623730951,5.600597434774181,1.0,1.0,6.093778610229492,4.1142598390579215,0.014886458551295738,1089471.201720315,324666.8097883641,90046.37154871234
265,0,130,133.39999389648438,5.0990195135927845,15.405742150523832,5.0,1.0,1.2841103076934814,0.5087970495223999,0.0392232270276368,24880250.66763178,3557202.841075979,370864.03304455976
266,4,100,0.0,4.123105625617661,8.842846363152075,4.0,1.0,7.10356085881358,5.860797323519363,0.0412310562561766,975118.9143806667,263801.33251717605,68113.21116975653
266,3,71,73.0,9.433981132056603,2.4714506027425367,5.0,8.0,2.035955504171824,3.924794813112385,0.13287297369093806,6751717.578696546,1320119.4995021278,192559.21957108268
266,2,120,117.9499969482422,5.0990195135927845,8.130648305294526,1.0,5.0,2.231169537298655,0.9060829481641122,0.04249182927993987,17352121.63521006,2769010.676631109,313528.71964505926
266,1,140,138.00001525878906,5.656854249492381,15.884020037540267,4.0,4.0,2.4736762642860413,4.859625279903412,0.040406101782088436,29368113.852232367,3926030.268024159,413839.9269905891
266,0,102,3.100006103515625,8.06225774829855,7.102882656383157,4.0,7.0,7.5858344435691825,8.256272792816162,0.07904174263037793,698439.7175548875,210557.89345996064,63485.59356857424
267,5,137,139.89999389648438,2.8284271247461903,17.067423066318344,2.0,2.0,0.14881563186645508,0.0747992992401123,0.02064545346530066,33400974.687951732,3564309.1085966723,371604.91264866485
267,4,145,143.99996948242188,4.242640687119285,10.479929326778505,3.0,3.0,5.85305821172642,6.872304740245454,0.02925959094565024,25895134.813247327,3699589.2835564157,383629.5377390345
