path_num,points,times,Energy,total_dist,Total_time,avg_path_vel
424,"0,-2,1;-1,1,1;0,-3,1;-1,2,1;1,2,1;3,4,1;5,-4,1;-5,3,1","79,102,84,102,61,95,76,78",3233114456.611903,39.665596791094046,677,0.05859024636793803
425,"-5,3,1;-4,4,1;-3,-5,1;-2,4,1;0,4,1;0,5,1;0,5,1","85,84,118,66,53,116,96",830918693.6175588,28.35593573349323,618,0.04588339115451979
426,"0,5,1;1,-5,1;3,2,1;-4,-3,1;-1,0,1;1,1,1;-2,-1,1;0,-1,1","113,56,84,78,64,72,100,104",4380310763.161506,43.016570717527095,671,0.06410815308126244
427,"0,-1,1;-1,0,1;0,1,1;1,-3,1;2,1,1;2,-3,1;-3,0,1;-2,-2,1","67,63,88,118,97,80,95,57",1694819905.8412755,24.141658248326603,665,0.03630324548620542
428,"-2,-2,1;0,1,1;-2,3,1;0,3,1;2,3,1;-2,-5,1;0,-3,1;-2,2,1","88,94,82,50,95,75,107,68",4880135761.685031,30.420269366836227,659,0.046161258523271964
429,"-2,2,1;0,-3,1;0,0,1;0,-1,1;0,0,1;-1,2,1;0,-4,1;1,-3,1;-3,2,1","65,67,81,92,57,80,89,67,99",1499169504.599764,29.34976023948465,697,0.04210869474818457
430,"-3,2,1;0,-4,1;0,-2,1;-1,-1,1;1,1,1;1,3,1;3,5,1;-5,5,1","72,102,109,64,55,65,76,77",3417280776.753154,29.384823019828836,620,0.04739487583843361
431,"-5,5,1;-3,-5,1;2,4,1;4,-5,1;4,-4,1;-5,-1,1;2,0,1","115,62,101,94,83,107,58",6740797074.286189,54.34218222970155,620,0.08764868101564766
432,"2,0,1;-2,1,1;0,3,1;-2,-5,1;0,3,1;0,-4,1;1,-1,1","118,109,113,80,78,70,68",1560134155.5117884,35.60623291300287,636,0.055984642944973066
433,"1,-1,1;-3,0,1;-1,-2,1;0,0,1;-2,-2,1;-1,0,1;0,1,1;0,2,1","101,106,55,51,68,62,119,100",1301006618.6101258,18.08052295485581,662,0.02731196820975198
434,"0,2,1;0,4,1;-2,5,1;1,-5,1;3,3,1;3,3,1;5,-3,1;-5,1,1","68,63,71,115,61,84,108,96",6677035606.8305855,42.01747067225143,666,0.06308929530368082
435,"-5,1,1;2,3,1;2,-5,1;3,2,1;-3,-4,1;-2,1,1;0,1,1;-1,-2,1","71,115,54,88,92,58,110,97",1471818848.2507198,46.19677576273851,685,0.06744054855874235
436,"-1,-2,1;0,0,1;-2,2,1;0,3,1;1,-4,1;-2,-2,1;0,1,1;0,-3,1;1,0,1","63,110,79,51,68,78,94,68,75",3175431313.398785,30.981079080207387,686,0.04516192285744517
437,"1,0,1;-3,2,1;0,-2,1;-1,0,1;-1,1,1;0,2,1;2,-4,1;3,2,1","84,88,69,86,99,109,58,105",1045673683.3602557,27.529735345507444,698,0.03944088158382155
438,"3,2,1;3,2,1;-4,-2,1;-1,0,1;0,2,1;2,-2,1;3,0,1","89,99,113,83,95,117,53",409999279.7569726,24.217632209225687,649,0.037315303866295356
439,"3,0,1;-4,2,1;1,-2,1;2,0,1;-2,-2,1;1,-1,1;2,0,1;3,0,1;-5,2,1","53,77,80,106,76,76,110,53,64",7163315948.7627945,37.21414053298953,695,0.05354552594674753
440,"-5,2,1;-4,-2,1;-2,0,1;0,-2,1;1,-1,1;1,1,1;-1,-2,1;1,0,1","115,82,54,55,74,58,119,109",1351704946.7911477,25.013316644827817,666,0.03755753249974147
441,"1,0,1;-2,0,1;0,2,1;2,-3,1;3,-2,1;4,-1,1","112,107,109,113,107,103",838600678.3119627,15.042019056626884,651,0.023106020056262496
442,"4,-1,1;-5,-1,1;-3,1,1;0,3,1;2,3,1;4,4,1;-5,5,1;3,-5,1","95,90,97,90,101,109,62,55",9726402917.647882,45.65478561633074,699,0.06531442863566629
443,"3,-5,1;-4,-2,1;3,1,1;-5,-3,1;-3,-2,1;0,-1,1;-1,1,1","64,117,92,84,99,56,115",2251314554.2112136,37.64118363174023,627,0.060033785696555396
444,"-1,1,1;0,3,1;-2,-4,1;-1,-3,1;0,2,1;-2,2,1;0,-3,1;0,-2,1","67,102,52,91,110,69,69,53",3071590249.4185586,25.828789312253786,613,0.042135055974312864
445,"0,-2,1;2,0,1;-3,2,1;0,2,1;2,-3,1;-3,0,1;2,0,1","105,51,107,108,111,102,77",5162762135.023383,29.4297086338605,661,0.044523008523238275
446,"2,0,1;2,1,1;-4,3,1;-3,3,1;1,-3,1;-3,0,1;-2,1,1;0,2,1","112,78,52,73,114,85,90,67",9179173965.40244,26.185939411137625,671,0.03902524502405011
447,"0,2,1;-2,3,1;0,5,1;0,-5,1;-1,-2,1;-1,0,1;0,-2,1;0,-1,1","103,72,68,89,73,93,82,96",1555191737.1580563,25.462840739914146,676,0.03766692417147063
448,"0,-1,1;0,0,1;0,-2,1;0,0,1;2,2,1;4,-2,1;5,0,1;5,0,1","76,79,50,70,119,85,76,55",934876282.939563,15.53663105724556,610,0.02546988697909108
449,"5,0,1;-5,-2,1;-3,-1,1;-2,0,1;0,1,1;1,-1,1;2,-1,1;2,-1,1;-3,1,1","90,59,106,53,53,80,50,91,77",1466162369.2892573,29.70562132919254,659,0.04507681537055013
450,"-3,1,1;-2,-1,1;0,0,1;2,2,1;4,-2,1;5,0,1;5,-2,1;5,0,1","67,71,82,52,80,94,115,106",1046630205.4400517,21.17104467241352,667,0.031740696660290134
451,"5,0,1;5,1,1;5,-3,1;-5,0,1;4,-2,1;5,0,1;5,1,1","111,101,106,70,111,70,71",11486850282.98489,32.89591894370323,640,0.051399873349536294
452,"5,1,1;5,-1,1;-5,0,1;2,-2,1;-3,1,1;-1,2,1;0,-2,1;1,0,1","101,55,83,111,53,73,74,95",2958275765.4008794,38.85519849945673,645,0.06024061782861509
453,"1,0,1;1,2,1;-3,-4,1;2,-3,1;-2,1,1;0,2,1;-2,4,1;0,5,1","71,115,69,56,114,87,102,52",4723946396.363412,28.267539393758916,666,0.042443752843481855
454,"0,5,1;-1,5,1;0,-5,1;0,-4,1;0,-3,1;1,-1,1;-2,1,1","82,76,81,115,108,112,85",927823051.295149,23.891494874084668,659,0.036254165211054123
455,"-2,1,1;-1,-2,1;-1,0,1;0,-2,1;-1,0,1;0,-1,1","104,114,115,115,106,108",612250769.7052901,13.284695155040845,662,0.020067515339940854
456,"0,-1,1;-1,0,1;0,1,1;-2,-1,1;0,0,1;1,0,1;-3,-1,1","83,106,71,82,64,97,105",2212131032.0201964,14.016027852609831,608,0.023052677389160905
457,"-3,-1,1;0,0,1;0,0,1;-2,0,1;1,-2,1;3,-1,1;4,0,1;-5,1,1;-3,-2,1","64,55,66,87,84,73,78,73,114",1735380661.5270774,28.241324549275042,694,0.04069355122373925
458,"-3,-2,1;0,0,1;0,1,1;-1,1,1;-1,-1,1;0,-1,1;1,0,1;1,-2,1","101,92,59,83,60,82,78,68",576341754.3343804,15.625316113301075,623,0.025080764226807505
459,"1,-2,1;-1,1,1;0,-3,1;2,1,1;-2,-3,1;0,-2,1;1,0,1","117,59,57,118,112,118,75",2418735097.1816554,24.565851038072978,656,0.03744794365559905
460,"1,0,1;-1,-1,1;0,-1,1;2,0,1;3,-1,1;5,1,1;5,-3,1;-5,1,1","103,109,60,87,94,76,73,86",4677798613.246959,25.485106256387873,688,0.03704230560521493
461,"-5,1,1;-3,2,1;-2,2,1;0,-2,1;0,1,1;-1,2,1;-1,-4,1;0,-3,1","94,100,56,94,58,59,70,105",872446629.3256122,24.635650570838344,636,0.03873529963968293
462,"0,-3,1;0,2,1;-1,4,1;0,-5,1;-1,2,1;0,-2,1;-1,1,1;0,1,1","57,75,52,103,71,113,104,59",1039399790.0486844,34.647904213288726,634,0.05464969118815256
463,"0,1,1;1,3,1;2,-3,1;3,-2,1;-5,-1,1;4,0,1;-4,-2,1;2,0,1;3,0,1","51,85,65,74,64,50,60,69,92",7208923818.145084,43.42145352817915,610,0.07118271070193304
464,"3,0,1;-3,1,1;-2,3,1;0,-4,1;0,-2,1;0,0,1;1,-1,1","95,89,112,96,83,92,96",1406894052.7803235,24.01315395945162,663,0.036218935082129144
465,"1,-1,1;-2,1,1;1,2,1;3,3,1;3,-5,1;5,4,1;5,-4,1;5,-3,1;5,-2,1","61,58,51,51,100,64,58,114,113",2253931441.465749,37.63765493279814,670,0.05617560437731066
466,"5,-2,1;5,0,1;5,-1,1;-5,0,1;4,2,1;4,4,1;-5,-5,1","105,87,59,104,107,112,116",16724085168.76264,42.38250694690613,690,0.06142392311145817
467,"-5,-5,1;2,-2,1;2,0,1;-4,2,1;3,2,1;-3,4,1;-1,4,1","117,88,111,52,79,111,68",8596802009.916582,38.335951558402904,626,0.061239539230675565
468,"-1,4,1;0,-5,1;0,4,1;1,5,1;3,5,1;5,-5,1;-5,4,1;4,-5,1","103,54,111,78,107,92,72,69",8304786041.630726,61.972289461745305,686,0.09033861437572202
469,"4,-5,1;5,-2,1;-5,0,1;-3,0,1;0,-1,1;0,0,1;0,2,1;0,4,1","81,56,87,88,66,113,53,99",1140495204.3298724,29.925718584955177,643,0.04654077540428488
470,"0,4,1;1,5,1;3,-5,1;4,4,1;-4,4,1;-2,5,1;0,-5,1;1,2,1","62,117,97,74,69,93,116,61",7437052703.922442,52.17281254424692,689,0.07572251457800715
471,"1,2,1;-2,-3,1;1,-1,1;-3,0,1;1,2,1;2,3,1;-4,-3,1","111,69,116,72,59,60,109",4893839537.652284,30.16730766503799,596,0.05061628802858723
472,"-4,-3,1;1,2,1;-2,-4,1;1,2,1;-3,-2,1;0,1,1;2,-3,1;-4,1,1","118,101,87,59,51,63,100,78",5348927696.488124,47.07020911940344,657,0.07164415391081193
473,"-4,1,1;-3,-2,1;0,0,1;0,2,1;-2,-4,1;0,3,1;-2,4,1;0,-5,1","107,102,57,51,74,93,75,81",1342647538.0511858,37.951212205659985,640,0.059298769071343724
474,"0,-5,1;0,-2,1;0,0,1;2,1,1;2,-3,1;3,-2,1;-3,1,1;2,-2,1;-2,0,1","82,105,90,56,60,63,55,89,68",1670027827.408347,34.66157332221714,668,0.05188858281769033
475,"-2,0,1;1,0,1;2,-1,1;-4,-1,1;-1,-1,1;0,1,1;-1,2,1","54,112,118,92,76,83,106",1955414424.6206706,19.06449510224598,641,0.029741802031584993
476,"-1,2,1;0,-4,1;0,2,1;-2,-2,1;0,-1,1;0,0,1;-2,2,1","77,107,105,116,110,62,65",788642167.3702781,24.85546156504357,642,0.03871567221969403
477,"-2,2,1;0,-2,1;-2,0,1;-1,-1,1;-1,-1,1;-1,0,1;-1,2,1;0,2,1","83,78,73,63,79,86,112,87",953713514.2433829,15.543203766865055,661,0.023514680433986468
478,"0,2,1;-1,-4,1;0,-2,1;1,0,1;-2,-2,1;1,-1,1;-1,0,1","75,111,61,87,107,65,117",1002611964.2329923,21.558795398429954,623,0.03460480802316204
479,"-1,0,1;1,1,1;-2,-3,1;1,1,1;-1,-1,1;-1,0,1;0,0,1","117,95,76,94,107,73,93",1227506606.4387481,18.06449510224598,655,0.02757938183549005
480,"0,0,1;0,1,1;1,2,1;-1,2,1;0,2,1;1,4,1;2,4,1;-3,4,1","96,54,95,56,116,67,84,113",539697700.9571515,13.650281539872886,681,0.020044466284688527
481,"-3,4,1;0,-4,1;2,3,1;-2,3,1;1,-4,1;1,1,1;-2,2,1;1,3,1;-2,-3,1","53,65,66,65,108,83,75,58,114",2264573956.356944,50.47264599329809,687,0.0734681892187745
482,"-2,-3,1;0,-1,1;-1,1,1;0,3,1;-2,-4,1;0,-1,1;0,-1,1;1,0,1;3,0,1","71,66,53,59,109,89,50,86,79",1021359850.1853478,25.20598908232736,662,0.038075512208953714
483,"3,0,1;3,-1,1;-5,1,1;4,3,1;-4,5,1;2,-5,1;2,-4,1;3,3,1","76,68,54,100,117,56,112,63",10911916561.303421,49.4449385613196,646,0.07654015257170217
