t1|t2|route_num|t3|t4|point|t5|simtime|feature_text|feature_num|log
In|Route:|440.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|5.3252|DRONE out of control and lost the target
In|Route:|440.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|5.3252|DRONE out of control and lost the target
In|Route:|440.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|5.3252|DRONE out of control and lost the target
In|Route:|440.0|In|point:|5.0|SimTime:|-6.9|TankMass:|10.001|Negative Simtime
In|Route:|440.0|In|point:|5.0|SimTime:|-5.9|TankMass:|10.001|Negative Simtime
In|Route:|440.0|In|point:|5.0|SimTime:|-4.9|TankMass:|10.001|Negative Simtime
In|Route:|440.0|In|point:|5.0|SimTime:|-3.9|TankMass:|10.001|Negative Simtime
In|Route:|440.0|In|point:|5.0|SimTime:|-2.9|TankMass:|10.001|Negative Simtime
In|Route:|440.0|In|point:|5.0|SimTime:|-1.9|TankMass:|10.001|Negative Simtime
In|Route:|440.0|In|point:|5.0|SimTime:|-0.85|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-445.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-444.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-443.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-442.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-441.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-440.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-439.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-438.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-437.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-436.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-435.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-434.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-433.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-432.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-431.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-430.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-429.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-428.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-427.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-426.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-425.25|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-424.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-423.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-422.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-421.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-420.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-419.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-418.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-417.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-416.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-415.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-414.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-413.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-412.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-411.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-410.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-409.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-408.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-407.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-406.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-405.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-404.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-403.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-402.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-401.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-400.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-399.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-398.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-397.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-396.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-395.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-394.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-393.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-392.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-391.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-390.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-389.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-388.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-387.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-386.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-385.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-384.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-383.2|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-382.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-381.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-380.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-379.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-378.15|TankMass:|10.001|Negative Simtime
In|Route:|441.0|In|point:|4.0|SimTime:|-377.15|TankMass:|10.001|Negative Simtime
In|Route:|442.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|4.0784|DRONE out of control and lost the target
In|Route:|442.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|4.0784|DRONE out of control and lost the target
In|Route:|442.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|4.0784|DRONE out of control and lost the target
In|Route:|442.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|4.0784|DRONE out of control and lost the target
In|Route:|442.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|4.0784|DRONE out of control and lost the target
In|Route:|442.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|4.0784|DRONE out of control and lost the target
In|Route:|442.0|In|point:|6.0|SimTime:|0.0|TargetRHO:|4.0784|DRONE out of control and lost the target
In|Route:|442.0|In|point:|5.0|SimTime:|-7.15|TankMass:|10.001|Negative Simtime
In|Route:|442.0|In|point:|5.0|SimTime:|-6.15|TankMass:|10.001|Negative Simtime
In|Route:|442.0|In|point:|5.0|SimTime:|-5.15|TankMass:|10.001|Negative Simtime
In|Route:|442.0|In|point:|5.0|SimTime:|-4.15|TankMass:|10.001|Negative Simtime
In|Route:|442.0|In|point:|5.0|SimTime:|-3.15|TankMass:|10.001|Negative Simtime
In|Route:|442.0|In|point:|5.0|SimTime:|-2.15|TankMass:|10.001|Negative Simtime
In|Route:|442.0|In|point:|5.0|SimTime:|-1.15|TankMass:|10.001|Negative Simtime
In|Route:|442.0|In|point:|5.0|SimTime:|-0.1|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TargetRHO:|5.831|DRONE out of control and lost the target
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TargetRHO:|5.831|DRONE out of control and lost the target
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TargetRHO:|5.831|DRONE out of control and lost the target
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TargetRHO:|5.831|DRONE out of control and lost the target
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TargetRHO:|5.831|DRONE out of control and lost the target
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TargetRHO:|5.831|DRONE out of control and lost the target
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|5.0|SimTime:|-495.6|TargetRHO:|5.831|DRONE out of control and lost the target
In|Route:|443.0|In|point:|4.0|SimTime:|-6.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|4.0|SimTime:|-5.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|4.0|SimTime:|-4.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|4.0|SimTime:|-3.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|4.0|SimTime:|-2.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|4.0|SimTime:|-1.6|TankMass:|10.001|Negative Simtime
In|Route:|443.0|In|point:|4.0|SimTime:|-0.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-425.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-424.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-423.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-422.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-421.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-420.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-419.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-418.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-417.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-416.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-415.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-414.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-413.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-412.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-411.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-410.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-409.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-408.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-407.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-406.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-405.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-404.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-403.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-402.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-401.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-400.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-399.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-398.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-397.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-396.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-395.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-394.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-393.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-392.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-391.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-390.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-389.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-388.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-387.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-386.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-385.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-384.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-383.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-382.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-381.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-380.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-379.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-378.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-377.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-376.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-375.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-374.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-373.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-372.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-371.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-370.8|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-369.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-368.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-367.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-366.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-365.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-364.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-363.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-362.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-361.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-360.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-359.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-358.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-357.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-356.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-355.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-354.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-353.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-352.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-351.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-350.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-349.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-348.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-347.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-346.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-345.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-344.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-343.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-342.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-341.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-340.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-339.75|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-338.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-337.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-336.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-335.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-334.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-333.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-332.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-331.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-330.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-329.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-328.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-327.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-326.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-325.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-324.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-323.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-322.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-321.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-320.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-319.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-318.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-317.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-316.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-315.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-314.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-313.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-312.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-311.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-310.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-309.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-308.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-307.7|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-306.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-305.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-304.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-303.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-302.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-301.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-300.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-299.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-298.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-297.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-296.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-295.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-294.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-293.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-292.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-291.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-290.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-289.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-288.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-287.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-286.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-285.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-284.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-283.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-282.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-281.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-280.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-279.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-278.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-277.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-276.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-275.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-274.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-273.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-272.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-271.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-270.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-269.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-268.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-267.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-266.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-265.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-264.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-263.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-262.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-261.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-260.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-259.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-258.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-257.65|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-256.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-255.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-254.6|TankMass:|10.001|Negative Simtime
In|Route:|444.0|In|point:|6.0|SimTime:|-253.65|TankMass:|10.001|Negative Simtime
